IPO_Name,GMP,Sub,Nifty_Trend,VIX,Date_Time
K K Silk Mills,0.0,5.71,0.008642136756316,11.212499618530272,2025-12-03 18:23:54
Mother Nutri Foods,0.0,10.1,0.008642136756316,11.212499618530272,2025-12-03 18:23:54
SSMD Agrotech India,0.0,5.33,0.008642136756316,11.212499618530272,2025-12-03 18:23:54
Sudeep Pharma IPOL@730.00 (23.1%),121.0,213.08,0.008642136756316,11.212499618530272,2025-12-03 18:23:54
Wakefit Innovations IPOU,36.0,0.0,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
K. V. Toys India,27.0,0.0,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Corona Remedies IPOU,307.0,0.0,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Prodocs Solutions,0.0,1.32,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Riddhi Display Equipments,1.0,242.4,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Luxury Time,20.0,0.0,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Shri Kanha Stainless,25.0,0.0,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Vidya Wires IPOO,6.0,0.51,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Aequs IPOO,45.5,0.68,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Meesho IPOO,46.0,2.18,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Helloji Holidays,6.0,0.0,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Neochem Bio,4.0,1.23,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Clear Secured,6.0,9.98,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Invicta Diagnostic,0.0,3.51,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Speb Adhesives,0.0,2.06,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Ravelcare,80.0,155.91,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Logiciel Solutions,0.0,1.32,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Exato Technologies,175.0,327.08,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Purple Wave Infocom,0.0,11.85,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
K K Silk Mills,0.0,5.71,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Mother Nutri Foods,0.0,10.1,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
SSMD Agrotech India,0.0,5.33,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Sudeep Pharma IPOL@730.00 (23.1%),121.0,213.08,0.008642136756316,11.212499618530272,2025-12-03 19:56:38
Wakefit Innovations IPOU,36.0,0.0,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
K. V. Toys India,27.0,0.0,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Corona Remedies IPOU,307.0,0.0,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Prodocs Solutions,0.0,1.32,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Riddhi Display Equipments,1.0,242.4,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Luxury Time,20.0,0.0,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Shri Kanha Stainless,25.0,0.0,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Vidya Wires IPOO,6.0,0.51,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Aequs IPOO,45.5,0.68,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Meesho IPOO,45.0,2.18,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Helloji Holidays,6.0,0.0,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Neochem Bio,4.0,1.23,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Clear Secured,6.0,9.98,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Invicta Diagnostic,0.0,3.51,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Speb Adhesives,0.0,2.06,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Ravelcare,80.0,155.91,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Logiciel Solutions,0.0,1.32,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Exato Technologies,175.0,327.08,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Purple Wave Infocom,0.0,11.85,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
K K Silk Mills,0.0,5.71,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Mother Nutri Foods,0.0,10.1,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
SSMD Agrotech India,0.0,5.33,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
Sudeep Pharma IPOL@730.00 (23.1%),121.0,213.08,0.008642136756316032,11.212499618530273,2025-12-03 22:05:12
